      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE
                   (GMT)    (N)    (E)    (km)       (Local)
 1984 JAN  1   04 12 57.5   37.53   22.63    5         2.9
 1984 JAN  1   15 59  9.9   38.79   24.89   37         3.2
 1984 JAN  2   04 13 31.6   36.84   21.53    5         3.4
 1984 JAN  2   07 07 28.2   38.26   21.97   13         3.9
 1984 JAN  2   07 14 21.7   38.22   21.95   11         2.9
 1984 JAN  2   22 25 25.3   35.24   23.42   27         3.7
 1984 JAN  3   01 05   .3   38.27   21.99   20         3.6
 1984 JAN  3   02 50 43.4   37.97   21.94   41         3.5
 1984 JAN  3   10 11  5.6   38.43   21.99    5         3.1
 1984 JAN  3   10 17 50.5   38.18   21.89   17         3.1
 1984 JAN  3   13 06 47.0   38.98   24.34   36         3.0
 1984 JAN  3   13 25 12.6   38.27   22.02   13         3.1
 1984 JAN  3   14 43 55.1   38.30   21.95   12         3.4
 1984 JAN  3   15 29 56.9   38.24   21.98   17         3.1
 1984 JAN  3   16 01 34.6   37.36   20.94    5         3.4
 1984 JAN  3   16 07  2.1   38.41   23.40   12         2.7
 1984 JAN  3   17 29 20.8   38.24   21.86   20         3.0
 1984 JAN  3   17 34 43.9   38.21   21.99   11         3.1
 1984 JAN  3   17 55 20.4   38.26   22.07    7         2.9
 1984 JAN  3   21 46 18.9   38.28   21.97   17         3.3
 1984 JAN  3   21 49 37.9   38.23   21.93   14         3.0
 1984 JAN  3   21 51 32.8   37.33   20.90    5         3.5
 1984 JAN  4   00 16 19.0   35.01   23.05   16         4.3
 1984 JAN  4   11 33 13.2   39.68   24.94   15         3.2
 1984 JAN  4   15 05 21.8   38.43   22.09    5         3.0
 1984 JAN  4   16 34  2.2   38.33   24.80   41         2.8
 1984 JAN  4   20 42 25.8   37.17   21.26    5         3.4
 1984 JAN  5   07 04 17.1   38.36   21.96   19         3.1
 1984 JAN  5   15 10   .8   38.25   22.26    5         2.9
 1984 JAN  5   17 38 29.2   38.10   22.02   14         3.0
 1984 JAN  5   21 46 53.1   35.48   24.06    5         3.7
 1984 JAN  6   05 03 20.9   38.52   23.63    8         2.6
 1984 JAN  6   15 42 44.3   37.17   20.60    5         3.6
 1984 JAN  6   19 38 20.7   35.25   26.73    6         4.0
 1984 JAN  6   21 46  9.5   37.51   22.63    5         3.0
 1984 JAN  7   02 57 51.5   39.98   19.83    5         4.2
 1984 JAN  7   03 42   .1   40.47   25.13   12         3.8
 1984 JAN  7   16 39 23.9   38.24   21.97    5         3.0
 1984 JAN  8   08 54 10.3   35.42   22.46   41         4.0
 1984 JAN  8   10 01 28.3   38.17   22.63   15         2.7
 1984 JAN  9   14 24 55.9   35.11   23.28   28         3.7
